order_id,customer_id,store_id,order_date
ORD002520,CUST00602,STORE009,2025-11-01
ORD002521,CUST00745,STORE019,2024-12-20
ORD002522,CUST00986,STORE001,2025-04-17
ORD002523,CUST00656,STORE005,2024-10-19
ORD002524,CUST00622,STORE015,2024-02-24
ORD002525,CUST00093,STORE011,2025-06-22
ORD002526,CUST00156,STORE005,2024-08-28
ORD002527,CUST00959,STORE008,2025-11-09
ORD002528,CUST00542,STORE008,2024-09-08
ORD002529,CUST00154,STORE007,2025-06-22
ORD002530,CUST00218,STORE015,2024-04-22
ORD002531,CUST00336,STORE004,2025-02-20
ORD002532,CUST00793,STORE001,2025-11-08
ORD002533,CUST00520,STORE018,2024-10-10
ORD002534,CUST00457,STORE018,2025-12-04
ORD002535,CUST00325,STORE006,2025-11-29
ORD002536,CUST00106,STORE011,2024-05-28
ORD002537,CUST00185,STORE011,2024-08-29
ORD002538,CUST00895,STORE002,2024-11-15
ORD002539,CUST00438,STORE007,2025-12-21
ORD002540,CUST00370,STORE014,2024-12-20
ORD002541,CUST00570,STORE007,2025-10-31
ORD002542,CUST00719,STORE002,2026-02-12
ORD002543,CUST00575,STORE017,2026-01-09
ORD002544,CUST00236,STORE018,2025-01-01
ORD002545,CUST00771,STORE009,2024-08-14
ORD002546,CUST00238,STORE004,2024-07-14
ORD002547,CUST00182,STORE007,2025-01-27
ORD002548,CUST00360,STORE012,2024-06-12
ORD002549,CUST00837,STORE012,2025-09-23
ORD002550,CUST00584,STORE006,2025-07-11
ORD002551,CUST00914,STORE004,2025-08-07
ORD002552,CUST00152,STORE009,2024-06-15
ORD002553,CUST00784,STORE003,2025-12-23
ORD002554,CUST00508,STORE007,2024-03-29
ORD002555,CUST00890,STORE009,2025-07-29
ORD002556,CUST00243,STORE016,2026-02-01
ORD002557,CUST00383,STORE017,2024-09-16
ORD002558,CUST00959,STORE018,2025-01-17
ORD002559,CUST00103,STORE001,2026-01-11
ORD002560,CUST00921,STORE010,2024-05-26
ORD002561,CUST00351,STORE016,2025-05-23
ORD002562,CUST00241,STORE007,2025-01-12
ORD002563,CUST00097,STORE013,2025-07-19
ORD002564,CUST00609,STORE020,2024-05-02
ORD002565,CUST00038,STORE007,2025-11-26
ORD002566,CUST00569,STORE006,2025-06-02
ORD002567,CUST00852,STORE001,2026-02-13
ORD002568,CUST00576,STORE019,2025-04-01
ORD002569,CUST00987,STORE016,2025-11-21
ORD002570,CUST00095,STORE016,2025-12-21
ORD002571,CUST00120,STORE011,2024-08-08
ORD002572,CUST00263,STORE012,2024-07-09
ORD002573,CUST00189,STORE020,2025-01-30
ORD002574,CUST00576,STORE015,2025-05-12
ORD002575,CUST00026,STORE002,2024-11-08
ORD002576,CUST00508,STORE004,2025-07-12
ORD002577,CUST00101,STORE013,2024-09-02
ORD002578,CUST00836,STORE012,2024-10-14
ORD002579,CUST00143,STORE014,2024-09-06
ORD002580,CUST00782,STORE016,2025-07-21
ORD002581,CUST00230,STORE010,2024-05-28
ORD002582,CUST00118,STORE017,2024-11-09
ORD002583,CUST00886,STORE003,2024-10-24
ORD002584,CUST00196,STORE010,2024-10-03
ORD002585,CUST00217,STORE014,2026-02-05
ORD002586,CUST00776,STORE013,2025-08-14
ORD002587,CUST00792,STORE010,2024-11-30
ORD002588,CUST00880,STORE002,2025-09-20
ORD002589,CUST00676,STORE013,2024-08-28
ORD002590,CUST00605,STORE001,2025-05-10
ORD002591,CUST00172,STORE015,2025-04-23
ORD002592,CUST00039,STORE015,2024-06-23
ORD002593,CUST00126,STORE002,2025-02-28
ORD002594,CUST00079,STORE010,2024-04-05
ORD002595,CUST00642,STORE002,2024-07-05
ORD002596,CUST00910,STORE001,2025-12-24
ORD002597,CUST00001,STORE004,2024-03-17
ORD002598,CUST00699,STORE020,2024-02-27
ORD002599,CUST00099,STORE010,2025-06-07
ORD002600,CUST00058,STORE003,2025-08-22
ORD002601,CUST00999,STORE004,2024-02-24
ORD002602,CUST00397,STORE011,2024-08-14
ORD002603,CUST00601,STORE020,2024-12-04
ORD002604,CUST00026,STORE005,2025-12-21
ORD002605,CUST00700,STORE015,2025-03-26
ORD002606,CUST00763,STORE010,2025-08-24
ORD002607,CUST00802,STORE017,2025-12-30
ORD002608,CUST00001,STORE015,2024-07-02
ORD002609,CUST00060,STORE013,2025-04-13
ORD002610,CUST00553,STORE015,2025-02-07
ORD002611,CUST00420,STORE007,2025-04-30
ORD002612,CUST00108,STORE005,2025-04-01
ORD002613,CUST00710,STORE017,2025-04-25
ORD002614,CUST00399,STORE008,2024-10-16
ORD002615,CUST00556,STORE002,2025-08-15
ORD002616,CUST00557,STORE019,2025-05-07
ORD002617,CUST00817,STORE006,2024-04-19
ORD002618,CUST00544,STORE011,2025-12-31
ORD002619,CUST00524,STORE008,2025-02-12
ORD002620,CUST00006,STORE015,2026-01-10
ORD002621,CUST00549,STORE007,2025-05-29
ORD002622,CUST00516,STORE001,2025-10-29
ORD002623,CUST00953,STORE009,2025-08-10
ORD002624,CUST00044,STORE006,2024-11-21
ORD002625,CUST00724,STORE019,2025-10-07
ORD002626,CUST00944,STORE004,2024-07-20
ORD002627,CUST00325,STORE008,2025-08-26
ORD002628,CUST00888,STORE020,2025-06-20
ORD002629,CUST00787,STORE017,2025-07-18
ORD002630,CUST00603,STORE007,2024-06-08
ORD002631,CUST00770,STORE013,2024-08-12
ORD002632,CUST00315,STORE007,2024-05-19
ORD002633,CUST00684,STORE019,2026-01-04
ORD002634,CUST00359,STORE003,2025-02-16
ORD002635,CUST00369,STORE011,2025-04-14
ORD002636,CUST00686,STORE016,2024-07-14
ORD002637,CUST00805,STORE016,2024-11-14
ORD002638,CUST00991,STORE015,2024-10-05
ORD002639,CUST00883,STORE013,2025-06-12
ORD002640,CUST00794,STORE011,2025-01-13
ORD002641,CUST00810,STORE015,2024-07-09
ORD002642,CUST00328,STORE003,2024-11-27
ORD002643,CUST00645,STORE003,2025-12-21
ORD002644,CUST00285,STORE007,2025-05-31
ORD002645,CUST00101,STORE004,2024-07-29
ORD002646,CUST00966,STORE019,2025-02-11
ORD002647,CUST00249,STORE017,2025-11-15
ORD002648,CUST00010,STORE016,2025-08-07
ORD002649,CUST00172,STORE014,2026-01-31
ORD002650,CUST00389,STORE004,2025-09-21
ORD002651,CUST00477,STORE020,2025-08-13
ORD002652,CUST00133,STORE013,2025-09-27
ORD002653,CUST00168,STORE013,2025-11-07
ORD002654,CUST00461,STORE005,2024-12-29
ORD002655,CUST00391,STORE003,2024-05-03
ORD002656,CUST00746,STORE017,2024-03-04
ORD002657,CUST00885,STORE008,2024-09-19
ORD002658,CUST00137,STORE002,2024-04-04
ORD002659,CUST00679,STORE004,2025-05-10
ORD002660,CUST00274,STORE018,2025-01-24
ORD002661,CUST00663,STORE016,2025-12-13
ORD002662,CUST00563,STORE010,2024-12-07
ORD002663,CUST00771,STORE014,2024-06-12
ORD002664,CUST00411,STORE013,2025-02-15
ORD002665,CUST00417,STORE016,2024-07-10
ORD002666,CUST00486,STORE006,2025-05-13
ORD002667,CUST00489,STORE014,2024-03-06
ORD002668,CUST00486,STORE015,2024-10-31
ORD002669,CUST00315,STORE005,2025-09-16
ORD002670,CUST00900,STORE001,2024-11-19
ORD002671,CUST00884,STORE007,2024-06-13
ORD002672,CUST00030,STORE014,2024-12-11
ORD002673,CUST00257,STORE020,2025-07-30
ORD002674,CUST01000,STORE015,2024-07-28
ORD002675,CUST00448,STORE006,2025-06-01
ORD002676,CUST00796,STORE014,2025-12-29
ORD002677,CUST00686,STORE017,2025-04-05
ORD002678,CUST00610,STORE007,2025-01-07
ORD002679,CUST00847,STORE020,2024-11-10
ORD002680,CUST00652,STORE010,2024-03-15
ORD002681,CUST00067,STORE017,2025-11-05
ORD002682,CUST00425,STORE016,2024-04-04
ORD002683,CUST00942,STORE010,2024-11-12
ORD002684,CUST00691,STORE003,2025-01-04
ORD002685,CUST00949,STORE011,2024-08-30
ORD002686,CUST00934,STORE014,2025-03-30
ORD002687,CUST00106,STORE008,2025-11-01
ORD002688,CUST00431,STORE018,2024-06-07
ORD002689,CUST00149,STORE014,2025-01-01
ORD002690,CUST00310,STORE013,2024-07-08
ORD002691,CUST00861,STORE004,2024-06-11
ORD002692,CUST00366,STORE015,2026-01-13
ORD002693,CUST00894,STORE013,2025-11-18
ORD002694,CUST00597,STORE005,2024-11-28
ORD002695,CUST00345,STORE009,2024-12-14
ORD002696,CUST00307,STORE006,2024-04-19
ORD002697,CUST00532,STORE003,2024-06-07
ORD002698,CUST00308,STORE006,2024-07-31
ORD002699,CUST00428,STORE013,2025-11-16
ORD002700,CUST00585,STORE007,2024-12-05
ORD002701,CUST00932,STORE002,2025-10-31
ORD002702,CUST00918,STORE015,2024-06-29
ORD002703,CUST00869,STORE019,2025-01-21
ORD002704,CUST00121,STORE016,2025-07-01
ORD002705,CUST00197,STORE019,2025-01-12
ORD002706,CUST00449,STORE002,2024-02-22
ORD002707,CUST00456,STORE011,2024-06-18
ORD002708,CUST00347,STORE003,2025-11-21
ORD002709,CUST00844,STORE003,2024-08-27
ORD002710,CUST00769,STORE010,2026-02-14
ORD002711,CUST00878,STORE012,2024-07-20
ORD002712,CUST00311,STORE018,2024-08-31
ORD002713,CUST00140,STORE016,2025-09-06
ORD002714,CUST00988,STORE020,2024-06-21
ORD002715,CUST00328,STORE020,2024-07-05
ORD002716,CUST00489,STORE001,2026-01-24
ORD002717,CUST00012,STORE020,2024-12-07
ORD002718,CUST00815,STORE005,2024-12-15
ORD002719,CUST00679,STORE018,2025-02-11
ORD002720,CUST00938,STORE019,2024-06-03
ORD002721,CUST00199,STORE014,2024-08-30
ORD002722,CUST00929,STORE008,2025-07-19
ORD002723,CUST00192,STORE006,2024-12-07
ORD002724,CUST00058,STORE008,2025-12-29
ORD002725,CUST00292,STORE018,2024-03-31
ORD002726,CUST00828,STORE019,2025-12-23
ORD002727,CUST00026,STORE011,2025-02-16
ORD002728,CUST00653,STORE019,2025-12-18
ORD002729,CUST00687,STORE012,2024-09-03
ORD002730,CUST00901,STORE009,2024-10-04
ORD002731,CUST00392,STORE003,2024-08-10
ORD002732,CUST00249,STORE004,2024-06-27
ORD002733,CUST00333,STORE005,2024-06-22
ORD002734,CUST00735,STORE004,2026-02-12
ORD002735,CUST00695,STORE012,2024-03-10
ORD002736,CUST00916,STORE009,2024-10-24
ORD002737,CUST00871,STORE014,2025-11-13
ORD002738,CUST00087,STORE006,2024-02-18
ORD002739,CUST00184,STORE004,2024-05-19
ORD002740,CUST00248,STORE012,2024-05-30
ORD002741,CUST00302,STORE001,2024-11-07
ORD002742,CUST00458,STORE001,2025-05-11
ORD002743,CUST00519,STORE007,2025-01-24
ORD002744,CUST00448,STORE002,2026-01-16
ORD002745,CUST00754,STORE018,2026-02-15
ORD002746,CUST00963,STORE016,2025-03-24
ORD002747,CUST00444,STORE007,2025-05-09
ORD002748,CUST00541,STORE003,2025-10-30
ORD002749,CUST00574,STORE008,2025-11-13
ORD002750,CUST00186,STORE018,2024-03-23
ORD002751,CUST00281,STORE017,2024-12-02
ORD002752,CUST00493,STORE014,2024-09-11
ORD002753,CUST00344,STORE004,2025-05-20
ORD002754,CUST00589,STORE010,2024-12-12
ORD002755,CUST00629,STORE005,2025-03-24
ORD002756,CUST00181,STORE004,2024-05-05
ORD002757,CUST00932,STORE002,2024-06-19
ORD002758,CUST00343,STORE006,2025-09-07
ORD002759,CUST00048,STORE020,2024-08-08
ORD002760,CUST00140,STORE003,2025-04-23
ORD002761,CUST00545,STORE013,2024-03-09
ORD002762,CUST00583,STORE003,2025-02-15
ORD002763,CUST00445,STORE011,2024-06-19
ORD002764,CUST00637,STORE001,2025-12-06
ORD002765,CUST00343,STORE005,2024-10-06
ORD002766,CUST00122,STORE002,2024-08-10
ORD002767,CUST00232,STORE001,2025-02-02
ORD002768,CUST00173,STORE010,2025-10-29
ORD002769,CUST00977,STORE004,2025-09-17
ORD002770,CUST00984,STORE001,2025-08-05
ORD002771,CUST00543,STORE009,2024-04-09
ORD002772,CUST00833,STORE015,2024-12-01
ORD002773,CUST00751,STORE006,2024-08-25
ORD002774,CUST00591,STORE012,2025-12-20
ORD002775,CUST00021,STORE012,2026-01-04
ORD002776,CUST00100,STORE005,2026-01-16
ORD002777,CUST00196,STORE007,2025-04-04
ORD002778,CUST00656,STORE014,2025-01-27
ORD002779,CUST00588,STORE020,2024-12-26
ORD002780,CUST00672,STORE020,2025-07-16
ORD002781,CUST00644,STORE010,2025-02-25
ORD002782,CUST00192,STORE014,2025-12-08
ORD002783,CUST00777,STORE014,2025-01-15
ORD002784,CUST00982,STORE007,2025-07-18
ORD002785,CUST00995,STORE015,2025-12-28
ORD002786,CUST00430,STORE018,2024-12-15
ORD002787,CUST00677,STORE015,2025-08-22
ORD002788,CUST00937,STORE018,2025-01-16
ORD002789,CUST00605,STORE019,2024-12-17
ORD002790,CUST00543,STORE018,2024-11-08
ORD002791,CUST00901,STORE003,2025-06-02
ORD002792,CUST00771,STORE015,2024-05-04
ORD002793,CUST00791,STORE014,2025-08-11
ORD002794,CUST00378,STORE009,2024-03-27
ORD002795,CUST00318,STORE019,2024-11-28
ORD002796,CUST00021,STORE008,2024-07-03
ORD002797,CUST00071,STORE004,2024-11-28
ORD002798,CUST00254,STORE015,2024-11-01
ORD002799,CUST00904,STORE005,2025-10-14
ORD002800,CUST00076,STORE013,2025-01-09
ORD002801,CUST00838,STORE002,2024-03-17
ORD002802,CUST00305,STORE015,2025-02-28
ORD002803,CUST00683,STORE016,2025-12-04
ORD002804,CUST00482,STORE010,2025-07-03
ORD002805,CUST00211,STORE017,2025-09-16
ORD002806,CUST00567,STORE016,2025-04-26
ORD002807,CUST00091,STORE016,2024-07-12
ORD002808,CUST00059,STORE013,2024-12-14
ORD002809,CUST00101,STORE003,2025-04-01
ORD002810,CUST00928,STORE012,2024-09-02
ORD002811,CUST00247,STORE014,2026-01-11
ORD002812,CUST00261,STORE005,2025-08-04
ORD002813,CUST00554,STORE002,2025-08-30
ORD002814,CUST00423,STORE006,2024-12-14
ORD002815,CUST00726,STORE008,2024-03-02
ORD002816,CUST00838,STORE007,2025-10-03
ORD002817,CUST00008,STORE020,2024-12-04
ORD002818,CUST00503,STORE017,2025-04-13
ORD002819,CUST00334,STORE001,2025-05-08
ORD002820,CUST00267,STORE011,2025-09-12
ORD002821,CUST00248,STORE004,2025-03-21
ORD002822,CUST00773,STORE009,2025-06-15
ORD002823,CUST00953,STORE002,2024-04-18
ORD002824,CUST00988,STORE018,2024-10-04
ORD002825,CUST00473,STORE017,2024-09-17
ORD002826,CUST00645,STORE018,2025-08-15
ORD002827,CUST00898,STORE011,2024-08-12
ORD002828,CUST00783,STORE020,2026-01-23
ORD002829,CUST00314,STORE004,2025-01-06
ORD002830,CUST00087,STORE019,2024-05-16
ORD002831,CUST00303,STORE009,2025-06-05
ORD002832,CUST00217,STORE018,2025-11-07
ORD002833,CUST00639,STORE020,2025-05-06
ORD002834,CUST00119,STORE020,2025-12-29
ORD002835,CUST00611,STORE006,2026-01-01
ORD002836,CUST00381,STORE017,2025-01-03
ORD002837,CUST00176,STORE001,2025-08-14
ORD002838,CUST00126,STORE008,2025-10-08
ORD002839,CUST00502,STORE011,2024-07-29
ORD002840,CUST00584,STORE007,2025-01-03
ORD002841,CUST00414,STORE001,2025-10-29
ORD002842,CUST00172,STORE018,2024-06-08
ORD002843,CUST00078,STORE012,2024-07-13
ORD002844,CUST00765,STORE015,2025-03-24
ORD002845,CUST00641,STORE011,2024-10-23
ORD002846,CUST00697,STORE018,2024-04-01
ORD002847,CUST00234,STORE018,2024-08-27
ORD002848,CUST00598,STORE007,2024-05-09
ORD002849,CUST00491,STORE007,2024-10-11
ORD002850,CUST00396,STORE012,2024-03-07
ORD002851,CUST00558,STORE009,2025-09-19
ORD002852,CUST00071,STORE013,2025-01-05
ORD002853,CUST00420,STORE020,2025-02-12
ORD002854,CUST00306,STORE013,2024-08-05
ORD002855,CUST00633,STORE018,2024-04-02
ORD002856,CUST00368,STORE013,2024-07-20
ORD002857,CUST00489,STORE020,2026-01-21
ORD002858,CUST00755,STORE001,2025-04-26
ORD002859,CUST00540,STORE015,2025-08-21
ORD002860,CUST00839,STORE020,2026-01-05
ORD002861,CUST00191,STORE003,2025-09-04
ORD002862,CUST00058,STORE008,2025-04-07
ORD002863,CUST00753,STORE019,2025-11-22
ORD002864,CUST00896,STORE001,2024-09-18
ORD002865,CUST00375,STORE019,2025-08-21
ORD002866,CUST00229,STORE016,2024-11-28
ORD002867,CUST00028,STORE019,2025-10-08
ORD002868,CUST00499,STORE016,2024-11-18
ORD002869,CUST00563,STORE014,2024-10-05
ORD002870,CUST00389,STORE002,2024-07-16
ORD002871,CUST00610,STORE010,2025-07-20
ORD002872,CUST00283,STORE014,2025-01-13
ORD002873,CUST00388,STORE003,2024-07-31
ORD002874,CUST00263,STORE010,2025-06-22
ORD002875,CUST00590,STORE020,2026-02-12
ORD002876,CUST00633,STORE002,2025-03-18
ORD002877,CUST00080,STORE010,2024-07-30
ORD002878,CUST00535,STORE014,2024-03-04
ORD002879,CUST00416,STORE005,2024-03-16
ORD002880,CUST00909,STORE004,2025-11-09
ORD002881,CUST00950,STORE006,2024-05-29
ORD002882,CUST00926,STORE006,2025-04-27
ORD002883,CUST00426,STORE016,2024-07-08
ORD002884,CUST00938,STORE007,2024-03-26
ORD002885,CUST00554,STORE020,2025-06-17
ORD002886,CUST00671,STORE020,2025-06-19
ORD002887,CUST00530,STORE016,2024-08-24
ORD002888,CUST00497,STORE011,2025-09-20
ORD002889,CUST00947,STORE013,2024-04-01
ORD002890,CUST00997,STORE005,2025-01-11
ORD002891,CUST00556,STORE008,2025-12-15
ORD002892,CUST00630,STORE015,2025-04-26
ORD002893,CUST00994,STORE003,2025-09-16
ORD002894,CUST00526,STORE017,2025-11-06
ORD002895,CUST00779,STORE017,2024-03-04
ORD002896,CUST00182,STORE003,2025-04-14
ORD002897,CUST00555,STORE013,2025-05-10
ORD002898,CUST00763,STORE009,2024-07-11
ORD002899,CUST00284,STORE010,2025-06-15
ORD002900,CUST00396,STORE019,2024-06-07
ORD002901,CUST00854,STORE003,2025-10-17
ORD002902,CUST00625,STORE016,2025-02-04
ORD002903,CUST00481,STORE018,2024-07-26
ORD002904,CUST00837,STORE016,2024-03-17
ORD002905,CUST00676,STORE019,2025-02-14
ORD002906,CUST00073,STORE009,2024-09-13
ORD002907,CUST00463,STORE015,2024-11-10
ORD002908,CUST00080,STORE004,2024-11-30
ORD002909,CUST00636,STORE018,2024-11-06
ORD002910,CUST00359,STORE006,2024-07-28
ORD002911,CUST00385,STORE018,2024-07-23
ORD002912,CUST00431,STORE017,2024-02-18
ORD002913,CUST00120,STORE003,2025-02-15
ORD002914,CUST00674,STORE007,2025-02-17
ORD002915,CUST00075,STORE018,2025-12-09
ORD002916,CUST00765,STORE007,2025-07-20
ORD002917,CUST00537,STORE017,2024-04-07
ORD002918,CUST00526,STORE006,2025-08-26
ORD002919,CUST00215,STORE007,2024-09-22
ORD002920,CUST00816,STORE008,2025-11-09
ORD002921,CUST00571,STORE014,2024-11-18
ORD002922,CUST00659,STORE001,2024-06-28
ORD002923,CUST00713,STORE020,2025-08-12
ORD002924,CUST00247,STORE014,2025-11-30
ORD002925,CUST00128,STORE016,2024-07-17
ORD002926,CUST00084,STORE017,2025-07-15
ORD002927,CUST00935,STORE010,2025-01-29
ORD002928,CUST00091,STORE011,2024-12-31
ORD002929,CUST00671,STORE004,2024-09-21
ORD002930,CUST00796,STORE019,2024-09-14
ORD002931,CUST00274,STORE001,2025-11-11
ORD002932,CUST00516,STORE009,2025-08-08
ORD002933,CUST00680,STORE007,2025-10-04
ORD002934,CUST00267,STORE013,2024-06-07
ORD002935,CUST00720,STORE018,2024-12-05
ORD002936,CUST00555,STORE005,2024-03-09
ORD002937,CUST00595,STORE018,2025-12-30
ORD002938,CUST00296,STORE004,2024-11-30
ORD002939,CUST00600,STORE017,2024-05-05
ORD002940,CUST00653,STORE004,2024-04-15
ORD002941,CUST00714,STORE006,2024-12-26
ORD002942,CUST00256,STORE003,2025-05-19
ORD002943,CUST00554,STORE014,2025-05-18
ORD002944,CUST00901,STORE012,2025-01-07
ORD002945,CUST00665,STORE011,2025-05-12
ORD002946,CUST00717,STORE011,2025-02-20
ORD002947,CUST00177,STORE015,2025-07-27
ORD002948,CUST00246,STORE014,2025-05-21
ORD002949,CUST00309,STORE004,2025-04-05
ORD002950,CUST00646,STORE003,2025-08-21
ORD002951,CUST00780,STORE019,2025-09-26
ORD002952,CUST00821,STORE013,2026-02-12
ORD002953,CUST00448,STORE018,2025-10-23
ORD002954,CUST00251,STORE001,2025-11-30
ORD002955,CUST00032,STORE020,2025-01-06
ORD002956,CUST00092,STORE014,2025-08-17
ORD002957,CUST00407,STORE001,2025-05-05
ORD002958,CUST00581,STORE012,2024-04-12
ORD002959,CUST00268,STORE011,2024-02-25
ORD002960,CUST00739,STORE007,2025-07-19
ORD002961,CUST00333,STORE009,2024-04-13
ORD002962,CUST00326,STORE019,2024-11-03
ORD002963,CUST00612,STORE019,2025-12-07
ORD002964,CUST00075,STORE014,2025-06-23
ORD002965,CUST00603,STORE012,2024-03-25
ORD002966,CUST00295,STORE016,2025-07-23
ORD002967,CUST00541,STORE019,2025-07-13
ORD002968,CUST00608,STORE001,2026-02-10
ORD002969,CUST00161,STORE018,2025-10-16
ORD002970,CUST00809,STORE018,2025-11-18
ORD002971,CUST00277,STORE007,2024-05-17
ORD002972,CUST00487,STORE003,2026-02-02
ORD002973,CUST00512,STORE003,2025-07-16
ORD002974,CUST00264,STORE009,2025-11-16
ORD002975,CUST00801,STORE001,2025-11-22
ORD002976,CUST00174,STORE006,2025-03-07
ORD002977,CUST00530,STORE012,2024-07-13
ORD002978,CUST00514,STORE014,2025-03-28
ORD002979,CUST00039,STORE015,2024-02-27
ORD002980,CUST00222,STORE006,2025-04-22
ORD002981,CUST00956,STORE016,2025-10-28
ORD002982,CUST00736,STORE015,2025-05-08
ORD002983,CUST00469,STORE002,2025-12-05
ORD002984,CUST00630,STORE014,2024-09-02
ORD002985,CUST00174,STORE012,2025-01-08
ORD002986,CUST00134,STORE020,2025-04-30
ORD002987,CUST00632,STORE014,2025-02-05
ORD002988,CUST00451,STORE005,2024-09-11
ORD002989,CUST00637,STORE014,2024-05-04
ORD002990,CUST00380,STORE011,2024-04-08
ORD002991,CUST00032,STORE020,2024-12-28
ORD002992,CUST00206,STORE019,2026-01-11
ORD002993,CUST00353,STORE002,2024-03-13
ORD002994,CUST00788,STORE002,2024-03-31
ORD002995,CUST00559,STORE018,2024-05-20
ORD002996,CUST00521,STORE016,2024-10-10
ORD002997,CUST00885,STORE015,2024-06-23
ORD002998,CUST00003,STORE006,2024-04-17
ORD002999,CUST00307,STORE011,2024-06-19
ORD003000,CUST00327,STORE019,2024-09-12
ORD003001,CUST00121,STORE008,2024-11-02
ORD003002,CUST00913,STORE012,2024-03-26
ORD003003,CUST00776,STORE006,2024-03-02
ORD003004,CUST00513,STORE008,2026-02-09
ORD003005,CUST00361,STORE003,2024-09-26
ORD003006,CUST00890,STORE015,2024-09-09
ORD003007,CUST00120,STORE017,2025-09-21
ORD003008,CUST00456,STORE012,2025-06-02
ORD003009,CUST00093,STORE010,2024-06-22
ORD003010,CUST00450,STORE018,2024-07-02
ORD003011,CUST00564,STORE014,2025-11-27
ORD003012,CUST00510,STORE018,2025-09-08
ORD003013,CUST00330,STORE008,2025-02-11
ORD003014,CUST00604,STORE015,2025-07-10
ORD003015,CUST00219,STORE001,2024-07-31
ORD003016,CUST00942,STORE020,2024-10-16
ORD003017,CUST00987,STORE004,2025-05-17
ORD003018,CUST00151,STORE008,2025-11-30
ORD003019,CUST00339,STORE010,2024-07-18
ORD003020,CUST00366,STORE001,2024-07-10
ORD003021,CUST00989,STORE012,2024-07-06
ORD003022,CUST00282,STORE009,2025-11-08
ORD003023,CUST00295,STORE006,2024-05-04
ORD003024,CUST00435,STORE005,2025-01-13
ORD003025,CUST00198,STORE018,2025-05-29
ORD003026,CUST00934,STORE019,2024-07-30
ORD003027,CUST00802,STORE003,2024-11-27
ORD003028,CUST00175,STORE017,2025-10-27
ORD003029,CUST00585,STORE017,2024-07-15
ORD003030,CUST00744,STORE005,2025-07-17
ORD003031,CUST00654,STORE017,2025-09-13
ORD003032,CUST00824,STORE008,2025-04-30
ORD003033,CUST00897,STORE014,2025-05-30
ORD003034,CUST00695,STORE010,2025-02-27
ORD003035,CUST00373,STORE004,2025-11-01
ORD003036,CUST00826,STORE011,2025-07-24
ORD003037,CUST00578,STORE005,2024-12-28
ORD003038,CUST00602,STORE001,2024-03-04
ORD003039,CUST00570,STORE015,2025-10-28
ORD003040,CUST00776,STORE009,2025-09-30
ORD003041,CUST00363,STORE010,2024-04-20
ORD003042,CUST00236,STORE014,2025-04-19
ORD003043,CUST00667,STORE005,2025-01-18
ORD003044,CUST00242,STORE008,2024-11-17
ORD003045,CUST00982,STORE008,2024-03-13
ORD003046,CUST00422,STORE010,2025-11-03
ORD003047,CUST00770,STORE011,2025-07-01
ORD003048,CUST00963,STORE015,2024-04-16
ORD003049,CUST00830,STORE014,2025-08-22
ORD003050,CUST00281,STORE006,2025-11-17
ORD003051,CUST00173,STORE004,2025-07-26
ORD003052,CUST00623,STORE004,2025-11-02
ORD003053,CUST00879,STORE003,2025-01-28
ORD003054,CUST00670,STORE010,2024-10-03
ORD003055,CUST00699,STORE010,2025-09-30
ORD003056,CUST00597,STORE016,2025-01-26
ORD003057,CUST00631,STORE018,2024-09-08
ORD003058,CUST00349,STORE018,2024-10-09
ORD003059,CUST00034,STORE010,2024-07-30
ORD003060,CUST00972,STORE001,2024-05-18
ORD003061,CUST00953,STORE017,2025-02-13
ORD003062,CUST00788,STORE012,2024-09-04
ORD003063,CUST00056,STORE003,2024-03-05
ORD003064,CUST00575,STORE008,2025-05-23
ORD003065,CUST00272,STORE004,2025-06-11
ORD003066,CUST00813,STORE011,2025-03-26
ORD003067,CUST00317,STORE003,2024-10-11
ORD003068,CUST00900,STORE001,2025-05-04
ORD003069,CUST00004,STORE015,2025-01-23
ORD003070,CUST00569,STORE014,2025-10-06
ORD003071,CUST00723,STORE009,2025-04-14
ORD003072,CUST00797,STORE011,2025-01-11
ORD003073,CUST00575,STORE005,2024-09-02
ORD003074,CUST00799,STORE005,2025-02-03
ORD003075,CUST00010,STORE014,2025-12-26
ORD003076,CUST00362,STORE018,2024-07-15
ORD003077,CUST00996,STORE011,2025-09-09
ORD003078,CUST00296,STORE010,2024-11-29
ORD003079,CUST00549,STORE019,2025-05-09
ORD003080,CUST00975,STORE008,2025-09-26
ORD003081,CUST00058,STORE005,2024-07-30
ORD003082,CUST00268,STORE014,2025-12-06
ORD003083,CUST00902,STORE017,2025-11-01
ORD003084,CUST00395,STORE004,2025-01-23
ORD003085,CUST00854,STORE007,2025-01-14
ORD003086,CUST00284,STORE004,2025-11-15
ORD003087,CUST00917,STORE016,2024-05-18
ORD003088,CUST00380,STORE013,2025-03-17
ORD003089,CUST00104,STORE018,2024-05-06
ORD003090,CUST00142,STORE012,2024-05-27
ORD003091,CUST00412,STORE013,2024-07-04
ORD003092,CUST00643,STORE011,2025-01-02
ORD003093,CUST00938,STORE016,2024-04-08
ORD003094,CUST00566,STORE018,2025-06-07
ORD003095,CUST00182,STORE016,2024-05-15
ORD003096,CUST00464,STORE007,2025-05-21
ORD003097,CUST00162,STORE017,2025-12-24
ORD003098,CUST00270,STORE017,2025-11-22
ORD003099,CUST00916,STORE006,2026-01-08
ORD003100,CUST00873,STORE014,2024-09-08
ORD003101,CUST00525,STORE020,2025-10-02
