order_id,product_id,quantity,revenue
ORD002317,PROD0052,5,1176.9
ORD002317,PROD0061,4,123.88
ORD002318,PROD0051,3,1303.59
ORD002318,PROD0036,3,555.06
ORD002318,PROD0057,3,772.14
ORD002319,PROD0083,2,522.0
ORD002319,PROD0032,3,216.75
ORD002320,PROD0035,3,869.31
ORD002320,PROD0041,5,2391.4
ORD002320,PROD0009,2,704.68
ORD002320,PROD0046,3,771.51
ORD002321,PROD0078,1,277.08
ORD002321,PROD0066,4,1862.72
ORD002321,PROD0065,3,1371.48
ORD002321,PROD0056,1,404.51
ORD002322,PROD0063,3,883.95
ORD002322,PROD0074,4,1037.12
ORD002322,PROD0036,4,740.08
ORD002323,PROD0043,3,355.29
ORD002323,PROD0003,5,1033.05
ORD002324,PROD0065,1,457.16
ORD002324,PROD0027,3,1379.7
ORD002325,PROD0039,4,1523.04
ORD002326,PROD0041,4,1913.12
ORD002327,PROD0041,2,956.56
ORD002327,PROD0053,5,1237.7
ORD002327,PROD0058,2,803.12
ORD002327,PROD0117,4,52.28
ORD002328,PROD0061,5,154.85
ORD002328,PROD0080,2,409.88
ORD002329,PROD0021,5,813.75
ORD002330,PROD0094,1,446.82
ORD002330,PROD0051,2,869.06
ORD002330,PROD0101,3,995.22
ORD002331,PROD0096,1,450.48
ORD002331,PROD0048,1,443.41
ORD002331,PROD0093,4,563.72
ORD002332,PROD0016,3,345.63
ORD002332,PROD0064,3,1066.68
ORD002332,PROD0119,2,776.1
ORD002332,PROD0092,2,592.86
ORD002333,PROD0053,2,495.08
ORD002333,PROD0078,5,1385.4
ORD002333,PROD0015,1,299.74
ORD002334,PROD0004,4,340.8
ORD002334,PROD0096,1,450.48
ORD002334,PROD0016,5,576.05
ORD002334,PROD0048,2,886.82
ORD002335,PROD0048,3,1330.23
ORD002335,PROD0078,5,1385.4
ORD002336,PROD0080,3,614.82
ORD002336,PROD0101,3,995.22
ORD002336,PROD0060,5,1829.8
ORD002337,PROD0030,5,2442.7
ORD002337,PROD0034,1,11.21
ORD002338,PROD0007,4,596.92
ORD002338,PROD0045,5,2068.1
ORD002339,PROD0102,5,523.15
ORD002340,PROD0027,2,919.8
ORD002340,PROD0094,1,446.82
ORD002340,PROD0103,2,123.08
ORD002340,PROD0028,3,231.06
ORD002341,PROD0081,5,1252.05
ORD002342,PROD0037,1,113.38
ORD002342,PROD0091,4,1706.12
ORD002342,PROD0070,2,498.44
ORD002342,PROD0102,2,209.26
ORD002343,PROD0106,4,228.24
ORD002343,PROD0001,1,323.16
ORD002343,PROD0035,4,1159.08
ORD002343,PROD0038,5,942.6
ORD002344,PROD0048,3,1330.23
ORD002344,PROD0106,2,114.12
ORD002345,PROD0119,5,1940.25
ORD002345,PROD0027,1,459.9
ORD002345,PROD0054,5,969.05
ORD002346,PROD0085,1,227.77
ORD002346,PROD0020,5,2280.75
ORD002346,PROD0018,4,1281.52
ORD002346,PROD0088,5,1178.1
ORD002347,PROD0058,5,2007.8
ORD002347,PROD0002,2,517.24
ORD002347,PROD0064,1,355.56
ORD002348,PROD0065,5,2285.8
ORD002348,PROD0063,1,294.65
ORD002348,PROD0030,5,2442.7
ORD002348,PROD0047,2,514.06
ORD002349,PROD0038,2,377.04
ORD002349,PROD0094,5,2234.1
ORD002349,PROD0030,2,977.08
ORD002350,PROD0086,1,176.24
ORD002351,PROD0118,3,166.92
ORD002351,PROD0065,5,2285.8
ORD002352,PROD0098,1,372.29
ORD002353,PROD0115,3,625.59
ORD002354,PROD0050,3,176.94
ORD002354,PROD0048,2,886.82
ORD002354,PROD0112,2,128.22
ORD002354,PROD0058,4,1606.24
ORD002355,PROD0112,1,64.11
ORD002355,PROD0041,5,2391.4
ORD002356,PROD0021,2,325.5
ORD002356,PROD0046,5,1285.85
ORD002356,PROD0082,2,959.0
ORD002357,PROD0070,5,1246.1
ORD002357,PROD0119,3,1164.15
ORD002357,PROD0071,4,1398.56
ORD002358,PROD0108,2,447.84
ORD002359,PROD0095,4,345.28
ORD002359,PROD0052,4,941.52
ORD002359,PROD0090,5,1588.85
ORD002360,PROD0104,4,429.64
ORD002361,PROD0046,4,1028.68
ORD002361,PROD0049,5,1837.0
ORD002362,PROD0061,5,154.85
ORD002362,PROD0100,1,389.98
ORD002363,PROD0081,3,751.23
ORD002363,PROD0064,1,355.56
ORD002364,PROD0062,2,956.84
ORD002364,PROD0037,1,113.38
ORD002364,PROD0004,5,426.0
ORD002365,PROD0117,4,52.28
ORD002365,PROD0027,3,1379.7
ORD002365,PROD0009,5,1761.7
ORD002366,PROD0020,2,912.3
ORD002367,PROD0063,4,1178.6
ORD002367,PROD0097,3,967.5
ORD002367,PROD0080,2,409.88
ORD002368,PROD0081,3,751.23
ORD002368,PROD0056,4,1618.04
ORD002368,PROD0047,3,771.09
ORD002369,PROD0025,2,150.0
ORD002369,PROD0001,5,1615.8
ORD002369,PROD0023,1,458.04
ORD002370,PROD0049,2,734.8
ORD002370,PROD0011,1,184.76
ORD002370,PROD0107,3,1394.04
ORD002371,PROD0071,3,1048.92
ORD002371,PROD0106,5,285.3
ORD002371,PROD0051,1,434.53
ORD002372,PROD0085,4,911.08
ORD002373,PROD0061,1,30.97
ORD002373,PROD0043,1,118.43
ORD002373,PROD0053,1,247.54
ORD002374,PROD0078,5,1385.4
ORD002374,PROD0020,2,912.3
ORD002374,PROD0030,3,1465.62
ORD002375,PROD0003,4,826.44
ORD002375,PROD0039,3,1142.28
ORD002376,PROD0084,1,351.29
ORD002376,PROD0004,2,170.4
ORD002376,PROD0030,1,488.54
ORD002377,PROD0091,3,1279.59
ORD002377,PROD0041,4,1913.12
ORD002377,PROD0048,1,443.41
ORD002378,PROD0014,5,149.3
ORD002378,PROD0050,1,58.98
ORD002378,PROD0022,2,651.06
ORD002378,PROD0001,1,323.16
ORD002379,PROD0049,3,1102.2
ORD002379,PROD0040,4,745.56
ORD002380,PROD0010,2,196.0
ORD002380,PROD0066,3,1397.04
ORD002380,PROD0084,4,1405.16
ORD002380,PROD0065,3,1371.48
ORD002381,PROD0098,3,1116.87
ORD002381,PROD0011,1,184.76
ORD002382,PROD0101,5,1658.7
ORD002382,PROD0103,4,246.16
ORD002382,PROD0084,3,1053.87
ORD002383,PROD0092,2,592.86
ORD002383,PROD0017,2,78.3
ORD002383,PROD0108,1,223.92
ORD002384,PROD0040,5,931.95
ORD002385,PROD0047,3,771.09
ORD002385,PROD0032,4,289.0
ORD002386,PROD0037,2,226.76
ORD002386,PROD0054,1,193.81
ORD002386,PROD0097,3,967.5
ORD002386,PROD0038,2,377.04
ORD002387,PROD0053,2,495.08
ORD002387,PROD0078,3,831.24
ORD002388,PROD0075,1,48.42
ORD002388,PROD0053,5,1237.7
ORD002389,PROD0084,1,351.29
ORD002390,PROD0044,3,132.39
ORD002391,PROD0065,2,914.32
ORD002391,PROD0008,4,180.32
ORD002392,PROD0050,4,235.92
ORD002392,PROD0113,1,488.36
ORD002392,PROD0040,1,186.39
ORD002393,PROD0097,4,1290.0
ORD002393,PROD0053,3,742.62
ORD002393,PROD0022,3,976.59
ORD002394,PROD0102,1,104.63
ORD002394,PROD0086,1,176.24
ORD002394,PROD0002,3,775.86
ORD002395,PROD0113,5,2441.8
ORD002395,PROD0103,2,123.08
ORD002396,PROD0040,2,372.78
ORD002396,PROD0097,3,967.5
ORD002396,PROD0083,4,1044.0
ORD002397,PROD0056,1,404.51
ORD002397,PROD0022,5,1627.65
ORD002398,PROD0002,3,775.86
ORD002399,PROD0107,5,2323.4
ORD002400,PROD0068,2,622.02
ORD002401,PROD0119,1,388.05
ORD002402,PROD0062,2,956.84
ORD002402,PROD0039,3,1142.28
ORD002402,PROD0094,4,1787.28
ORD002403,PROD0079,1,246.73
ORD002403,PROD0061,2,61.94
ORD002403,PROD0029,5,517.3
ORD002404,PROD0052,2,470.76
ORD002404,PROD0043,5,592.15
ORD002405,PROD0051,5,2172.65
ORD002405,PROD0053,1,247.54
ORD002405,PROD0103,3,184.62
ORD002406,PROD0042,1,22.88
ORD002406,PROD0076,3,192.93
ORD002406,PROD0080,3,614.82
ORD002406,PROD0114,2,951.7
ORD002407,PROD0080,5,1024.7
ORD002407,PROD0102,5,523.15
ORD002407,PROD0040,4,745.56
ORD002408,PROD0101,3,995.22
ORD002408,PROD0079,2,493.46
ORD002409,PROD0070,2,498.44
ORD002410,PROD0055,1,190.84
ORD002410,PROD0043,2,236.86
ORD002410,PROD0016,2,230.42
ORD002411,PROD0084,1,351.29
ORD002411,PROD0061,4,123.88
ORD002411,PROD0041,4,1913.12
ORD002411,PROD0111,5,532.4
ORD002412,PROD0030,3,1465.62
ORD002412,PROD0079,5,1233.65
ORD002412,PROD0046,2,514.34
ORD002413,PROD0061,5,154.85
ORD002413,PROD0054,5,969.05
ORD002413,PROD0012,5,2164.4
ORD002414,PROD0024,1,341.35
ORD002415,PROD0114,1,475.85
ORD002416,PROD0120,1,428.01
ORD002416,PROD0117,2,26.14
ORD002416,PROD0091,4,1706.12
ORD002416,PROD0102,3,313.89
ORD002417,PROD0098,4,1489.16
ORD002417,PROD0062,2,956.84
ORD002417,PROD0105,1,74.46
ORD002417,PROD0054,5,969.05
ORD002418,PROD0022,1,325.53
ORD002418,PROD0105,2,148.92
ORD002419,PROD0032,2,144.5
ORD002419,PROD0091,5,2132.65
ORD002420,PROD0046,1,257.17
ORD002420,PROD0116,5,1051.0
ORD002420,PROD0087,2,232.04
ORD002421,PROD0042,3,68.64
ORD002422,PROD0023,5,2290.2
ORD002422,PROD0042,5,114.4
ORD002423,PROD0066,1,465.68
ORD002423,PROD0007,2,298.46
ORD002423,PROD0100,2,779.96
ORD002424,PROD0025,5,375.0
ORD002425,PROD0024,3,1024.05
ORD002426,PROD0015,5,1498.7
ORD002426,PROD0073,3,203.7
ORD002427,PROD0096,1,450.48
ORD002427,PROD0062,2,956.84
ORD002428,PROD0083,2,522.0
ORD002428,PROD0052,5,1176.9
ORD002428,PROD0088,4,942.48
ORD002429,PROD0056,5,2022.55
ORD002429,PROD0084,2,702.58
ORD002429,PROD0009,5,1761.7
ORD002430,PROD0084,1,351.29
ORD002430,PROD0060,4,1463.84
ORD002430,PROD0030,5,2442.7
ORD002431,PROD0002,4,1034.48
ORD002432,PROD0115,2,417.06
ORD002433,PROD0058,4,1606.24
ORD002433,PROD0086,3,528.72
ORD002434,PROD0037,5,566.9
ORD002435,PROD0020,2,912.3
ORD002435,PROD0059,5,1519.45
ORD002435,PROD0045,4,1654.48
ORD002435,PROD0060,3,1097.88
ORD002436,PROD0093,1,140.93
ORD002436,PROD0004,5,426.0
ORD002436,PROD0052,4,941.52
ORD002437,PROD0080,5,1024.7
ORD002437,PROD0043,3,355.29
ORD002437,PROD0072,1,358.2
ORD002437,PROD0030,5,2442.7
ORD002438,PROD0057,2,514.76
ORD002438,PROD0101,1,331.74
ORD002438,PROD0113,5,2441.8
ORD002439,PROD0092,3,889.29
ORD002439,PROD0109,5,1825.35
ORD002439,PROD0046,4,1028.68
ORD002440,PROD0047,4,1028.12
ORD002440,PROD0014,1,29.86
ORD002441,PROD0057,5,1286.9
ORD002441,PROD0116,3,630.6
ORD002442,PROD0029,1,103.46
ORD002443,PROD0029,4,413.84
ORD002443,PROD0023,1,458.04
ORD002443,PROD0058,2,803.12
ORD002443,PROD0053,3,742.62
ORD002444,PROD0098,2,744.58
ORD002444,PROD0031,1,39.22
ORD002444,PROD0041,5,2391.4
ORD002445,PROD0111,4,425.92
ORD002445,PROD0109,2,730.14
ORD002446,PROD0024,2,682.7
ORD002446,PROD0003,4,826.44
ORD002446,PROD0113,3,1465.08
ORD002446,PROD0078,3,831.24
ORD002447,PROD0061,3,92.91
ORD002447,PROD0043,5,592.15
ORD002447,PROD0010,1,98.0
ORD002448,PROD0078,2,554.16
ORD002448,PROD0031,5,196.1
ORD002449,PROD0074,1,259.28
ORD002449,PROD0006,1,387.95
ORD002449,PROD0038,3,565.56
ORD002449,PROD0012,3,1298.64
ORD002450,PROD0002,4,1034.48
ORD002450,PROD0114,2,951.7
ORD002450,PROD0058,2,803.12
ORD002451,PROD0044,2,88.26
ORD002451,PROD0116,4,840.8
ORD002451,PROD0085,5,1138.85
ORD002451,PROD0079,2,493.46
ORD002452,PROD0031,4,156.88
ORD002452,PROD0056,5,2022.55
ORD002452,PROD0019,4,841.08
ORD002453,PROD0103,4,246.16
ORD002454,PROD0034,2,22.42
ORD002454,PROD0100,2,779.96
ORD002455,PROD0015,3,899.22
ORD002455,PROD0011,2,369.52
ORD002455,PROD0013,2,187.04
ORD002456,PROD0033,1,74.99
ORD002456,PROD0058,3,1204.68
ORD002457,PROD0004,5,426.0
ORD002457,PROD0089,3,291.75
ORD002457,PROD0114,5,2379.25
ORD002458,PROD0043,3,355.29
ORD002458,PROD0023,5,2290.2
ORD002458,PROD0034,1,11.21
ORD002458,PROD0113,3,1465.08
ORD002459,PROD0117,1,13.07
ORD002459,PROD0099,4,1438.56
ORD002460,PROD0098,2,744.58
ORD002460,PROD0014,5,149.3
ORD002460,PROD0116,2,420.4
ORD002460,PROD0067,3,1216.35
ORD002461,PROD0094,1,446.82
ORD002461,PROD0048,1,443.41
ORD002461,PROD0092,2,592.86
ORD002461,PROD0060,5,1829.8
ORD002462,PROD0013,1,93.52
ORD002462,PROD0022,1,325.53
ORD002463,PROD0075,2,96.84
ORD002463,PROD0105,5,372.3
ORD002463,PROD0058,2,803.12
ORD002464,PROD0005,2,865.9
ORD002465,PROD0069,3,994.08
ORD002465,PROD0111,5,532.4
ORD002465,PROD0001,2,646.32
ORD002465,PROD0105,3,223.38
ORD002466,PROD0100,2,779.96
ORD002466,PROD0111,4,425.92
ORD002466,PROD0090,4,1271.08
ORD002466,PROD0075,3,145.26
ORD002467,PROD0018,1,320.38
ORD002467,PROD0038,1,188.52
ORD002467,PROD0043,5,592.15
ORD002468,PROD0021,4,651.0
ORD002469,PROD0077,5,526.7
ORD002470,PROD0120,4,1712.04
ORD002471,PROD0020,5,2280.75
ORD002472,PROD0035,2,579.54
ORD002473,PROD0043,5,592.15
ORD002473,PROD0061,4,123.88
ORD002474,PROD0018,5,1601.9
ORD002475,PROD0026,1,452.55
ORD002475,PROD0052,4,941.52
ORD002475,PROD0041,5,2391.4
ORD002476,PROD0004,3,255.6
ORD002476,PROD0070,3,747.66
ORD002477,PROD0080,3,614.82
ORD002477,PROD0104,4,429.64
ORD002477,PROD0060,2,731.92
ORD002477,PROD0061,4,123.88
ORD002478,PROD0091,4,1706.12
ORD002478,PROD0050,1,58.98
ORD002478,PROD0078,4,1108.32
ORD002478,PROD0062,4,1913.68
ORD002479,PROD0103,3,184.62
ORD002479,PROD0090,3,953.31
ORD002480,PROD0031,4,156.88
ORD002480,PROD0058,5,2007.8
ORD002480,PROD0009,2,704.68
ORD002481,PROD0119,1,388.05
ORD002481,PROD0022,4,1302.12
ORD002481,PROD0108,1,223.92
ORD002481,PROD0093,2,281.86
ORD002482,PROD0017,2,78.3
ORD002482,PROD0007,3,447.69
ORD002482,PROD0039,4,1523.04
ORD002483,PROD0003,5,1033.05
ORD002483,PROD0045,4,1654.48
ORD002483,PROD0119,1,388.05
ORD002484,PROD0012,2,865.76
ORD002484,PROD0032,4,289.0
ORD002484,PROD0052,4,941.52
ORD002484,PROD0021,2,325.5
ORD002485,PROD0006,2,775.9
ORD002485,PROD0047,2,514.06
ORD002486,PROD0003,5,1033.05
ORD002487,PROD0069,5,1656.8
ORD002488,PROD0076,3,192.93
ORD002488,PROD0085,4,911.08
ORD002488,PROD0024,5,1706.75
ORD002489,PROD0042,5,114.4
ORD002490,PROD0114,4,1903.4
ORD002491,PROD0093,3,422.79
ORD002491,PROD0006,3,1163.85
ORD002492,PROD0108,2,447.84
ORD002492,PROD0104,3,322.23
ORD002493,PROD0016,3,345.63
ORD002494,PROD0084,5,1756.45
ORD002495,PROD0006,2,775.9
ORD002496,PROD0114,3,1427.55
ORD002496,PROD0024,4,1365.4
ORD002496,PROD0099,2,719.28
ORD002497,PROD0039,4,1523.04
ORD002497,PROD0116,1,210.2
ORD002497,PROD0055,1,190.84
ORD002498,PROD0006,2,775.9
ORD002498,PROD0105,3,223.38
ORD002498,PROD0037,1,113.38
ORD002498,PROD0050,4,235.92
ORD002499,PROD0113,1,488.36
ORD002499,PROD0046,5,1285.85
ORD002500,PROD0011,2,369.52
ORD002500,PROD0109,3,1095.21
ORD002500,PROD0064,5,1777.8
ORD002500,PROD0088,4,942.48
ORD002501,PROD0028,2,154.04
ORD002502,PROD0029,5,517.3
ORD002502,PROD0034,5,56.05
ORD002503,PROD0083,1,261.0
ORD002503,PROD0033,1,74.99
ORD002503,PROD0106,3,171.18
ORD002503,PROD0005,4,1731.8
ORD002504,PROD0089,5,486.25
ORD002505,PROD0120,4,1712.04
ORD002505,PROD0019,3,630.81
ORD002506,PROD0001,5,1615.8
ORD002506,PROD0048,1,443.41
ORD002506,PROD0012,5,2164.4
ORD002506,PROD0069,3,994.08
ORD002507,PROD0008,3,135.24
ORD002507,PROD0104,4,429.64
ORD002507,PROD0103,3,184.62
ORD002507,PROD0053,1,247.54
ORD002508,PROD0058,3,1204.68
ORD002508,PROD0071,4,1398.56
ORD002509,PROD0117,5,65.35
ORD002509,PROD0005,2,865.9
ORD002510,PROD0004,4,340.8
ORD002510,PROD0037,4,453.52
ORD002511,PROD0113,1,488.36
ORD002511,PROD0001,5,1615.8
ORD002511,PROD0040,1,186.39
ORD002511,PROD0108,3,671.76
ORD002512,PROD0011,4,739.04
ORD002513,PROD0110,5,1815.35
ORD002513,PROD0087,4,464.08
ORD002513,PROD0088,3,706.86
ORD002514,PROD0075,5,242.1
ORD002514,PROD0080,3,614.82
ORD002514,PROD0033,2,149.98
ORD002514,PROD0108,4,895.68
ORD002515,PROD0033,5,374.95
ORD002515,PROD0060,5,1829.8
ORD002515,PROD0084,1,351.29
ORD002516,PROD0083,2,522.0
ORD002516,PROD0119,1,388.05
ORD002517,PROD0052,1,235.38
ORD002517,PROD0056,3,1213.53
ORD002517,PROD0014,1,29.86
ORD002518,PROD0061,3,92.91
ORD002518,PROD0087,1,116.02
ORD002519,PROD0057,3,772.14
ORD002519,PROD0082,1,479.5
ORD002520,PROD0024,5,1706.75
ORD002520,PROD0031,4,156.88
ORD002520,PROD0081,4,1001.64
ORD002520,PROD0070,3,747.66
ORD002521,PROD0110,5,1815.35
ORD002521,PROD0015,1,299.74
ORD002521,PROD0067,5,2027.25
ORD002521,PROD0013,4,374.08
ORD002522,PROD0087,2,232.04
ORD002523,PROD0065,4,1828.64
ORD002523,PROD0073,2,135.8
ORD002524,PROD0010,3,294.0
ORD002524,PROD0057,2,514.76
ORD002524,PROD0007,5,746.15
ORD002524,PROD0036,1,185.02
ORD002525,PROD0087,4,464.08
ORD002525,PROD0096,4,1801.92
ORD002526,PROD0042,1,22.88
ORD002526,PROD0024,3,1024.05
ORD002526,PROD0108,2,447.84
ORD002526,PROD0120,4,1712.04
ORD002527,PROD0020,2,912.3
ORD002527,PROD0074,3,777.84
ORD002528,PROD0032,3,216.75
ORD002528,PROD0035,4,1159.08
ORD002528,PROD0054,3,581.43
ORD002528,PROD0047,5,1285.15
ORD002529,PROD0105,3,223.38
ORD002530,PROD0058,5,2007.8
ORD002530,PROD0120,3,1284.03
ORD002530,PROD0087,5,580.1
ORD002530,PROD0104,5,537.05
ORD002531,PROD0009,1,352.34
ORD002531,PROD0115,5,1042.65
ORD002531,PROD0019,1,210.27
ORD002531,PROD0040,2,372.78
ORD002532,PROD0051,4,1738.12
ORD002533,PROD0083,4,1044.0
ORD002534,PROD0063,3,883.95
ORD002534,PROD0060,1,365.96
ORD002534,PROD0014,3,89.58
ORD002535,PROD0009,5,1761.7
ORD002536,PROD0055,4,763.36
ORD002536,PROD0046,1,257.17
ORD002536,PROD0095,4,345.28
ORD002536,PROD0029,2,206.92
ORD002537,PROD0114,5,2379.25
ORD002538,PROD0042,3,68.64
ORD002538,PROD0114,4,1903.4
ORD002538,PROD0059,1,303.89
ORD002539,PROD0035,2,579.54
ORD002539,PROD0036,5,925.1
ORD002540,PROD0083,3,783.0
ORD002540,PROD0112,3,192.33
ORD002540,PROD0072,1,358.2
ORD002540,PROD0029,2,206.92
ORD002541,PROD0027,4,1839.6
ORD002541,PROD0103,3,184.62
ORD002541,PROD0042,1,22.88
ORD002542,PROD0063,4,1178.6
ORD002542,PROD0077,1,105.34
ORD002543,PROD0004,1,85.2
ORD002543,PROD0043,4,473.72
ORD002543,PROD0083,4,1044.0
ORD002544,PROD0098,4,1489.16
ORD002544,PROD0052,4,941.52
ORD002544,PROD0002,5,1293.1
ORD002544,PROD0102,5,523.15
ORD002545,PROD0078,4,1108.32
ORD002545,PROD0051,3,1303.59
ORD002545,PROD0113,5,2441.8
ORD002545,PROD0005,4,1731.8
ORD002546,PROD0001,1,323.16
ORD002546,PROD0061,1,30.97
ORD002546,PROD0108,1,223.92
ORD002547,PROD0062,4,1913.68
ORD002547,PROD0064,5,1777.8
ORD002548,PROD0087,4,464.08
ORD002548,PROD0110,3,1089.21
ORD002549,PROD0059,2,607.78
ORD002549,PROD0028,4,308.08
ORD002550,PROD0074,3,777.84
ORD002551,PROD0047,2,514.06
ORD002551,PROD0006,5,1939.75
ORD002551,PROD0048,5,2217.05
ORD002552,PROD0004,5,426.0
ORD002552,PROD0043,4,473.72
ORD002553,PROD0069,4,1325.44
ORD002553,PROD0091,4,1706.12
ORD002553,PROD0022,2,651.06
ORD002554,PROD0026,1,452.55
ORD002554,PROD0053,5,1237.7
ORD002554,PROD0075,5,242.1
ORD002554,PROD0104,1,107.41
ORD002555,PROD0093,2,281.86
ORD002555,PROD0056,2,809.02
ORD002555,PROD0085,2,455.54
ORD002555,PROD0014,1,29.86
ORD002556,PROD0062,2,956.84
ORD002556,PROD0092,2,592.86
ORD002557,PROD0003,4,826.44
ORD002557,PROD0094,4,1787.28
ORD002557,PROD0035,4,1159.08
ORD002558,PROD0067,5,2027.25
ORD002558,PROD0035,1,289.77
ORD002558,PROD0060,4,1463.84
ORD002558,PROD0041,3,1434.84
ORD002559,PROD0006,5,1939.75
ORD002559,PROD0116,3,630.6
ORD002560,PROD0018,5,1601.9
ORD002560,PROD0042,2,45.76
ORD002560,PROD0077,1,105.34
ORD002560,PROD0023,4,1832.16
ORD002561,PROD0110,3,1089.21
ORD002561,PROD0019,3,630.81
ORD002561,PROD0076,3,192.93
ORD002562,PROD0048,5,2217.05
ORD002563,PROD0097,4,1290.0
ORD002563,PROD0048,3,1330.23
ORD002564,PROD0051,4,1738.12
ORD002564,PROD0008,4,180.32
ORD002564,PROD0096,4,1801.92
ORD002564,PROD0050,4,235.92
ORD002565,PROD0094,1,446.82
ORD002565,PROD0033,4,299.96
ORD002566,PROD0078,3,831.24
ORD002566,PROD0034,1,11.21
ORD002566,PROD0022,2,651.06
ORD002567,PROD0110,2,726.14
ORD002567,PROD0067,5,2027.25
ORD002567,PROD0090,5,1588.85
ORD002568,PROD0093,5,704.65
ORD002568,PROD0039,1,380.76
ORD002569,PROD0073,4,271.6
ORD002569,PROD0002,3,775.86
ORD002569,PROD0086,4,704.96
ORD002570,PROD0010,2,196.0
ORD002570,PROD0041,3,1434.84
ORD002571,PROD0116,4,840.8
ORD002571,PROD0079,3,740.19
ORD002572,PROD0072,3,1074.6
ORD002572,PROD0035,3,869.31
ORD002572,PROD0022,1,325.53
ORD002572,PROD0025,5,375.0
ORD002573,PROD0033,2,149.98
ORD002574,PROD0042,1,22.88
ORD002575,PROD0049,4,1469.6
ORD002575,PROD0046,1,257.17
ORD002576,PROD0031,5,196.1
ORD002577,PROD0071,4,1398.56
ORD002577,PROD0119,2,776.1
ORD002578,PROD0098,1,372.29
ORD002578,PROD0118,3,166.92
ORD002578,PROD0086,1,176.24
ORD002579,PROD0076,1,64.31
ORD002579,PROD0080,1,204.94
ORD002580,PROD0088,4,942.48
ORD002580,PROD0028,5,385.1
ORD002580,PROD0090,1,317.77
ORD002581,PROD0106,3,171.18
ORD002582,PROD0115,1,208.53
ORD002582,PROD0038,5,942.6
ORD002582,PROD0020,1,456.15
ORD002583,PROD0018,1,320.38
ORD002584,PROD0070,5,1246.1
ORD002584,PROD0019,4,841.08
ORD002585,PROD0006,2,775.9
ORD002585,PROD0120,2,856.02
ORD002586,PROD0057,5,1286.9
ORD002587,PROD0067,4,1621.8
ORD002588,PROD0051,1,434.53
ORD002588,PROD0098,2,744.58
ORD002588,PROD0056,3,1213.53
ORD002589,PROD0076,1,64.31
ORD002589,PROD0103,4,246.16
ORD002589,PROD0029,4,413.84
ORD002590,PROD0004,4,340.8
ORD002590,PROD0057,2,514.76
ORD002590,PROD0034,4,44.84
ORD002591,PROD0013,2,187.04
ORD002591,PROD0056,4,1618.04
ORD002592,PROD0067,5,2027.25
ORD002592,PROD0083,4,1044.0
ORD002592,PROD0069,1,331.36
ORD002592,PROD0097,4,1290.0
ORD002593,PROD0069,5,1656.8
ORD002593,PROD0116,2,420.4
ORD002593,PROD0104,2,214.82
ORD002593,PROD0001,5,1615.8
ORD002594,PROD0115,2,417.06
ORD002595,PROD0080,3,614.82
ORD002595,PROD0011,2,369.52
ORD002596,PROD0041,3,1434.84
ORD002596,PROD0049,2,734.8
ORD002597,PROD0039,3,1142.28
ORD002597,PROD0036,5,925.1
ORD002598,PROD0110,5,1815.35
ORD002598,PROD0001,2,646.32
ORD002599,PROD0012,3,1298.64
ORD002599,PROD0058,3,1204.68
ORD002599,PROD0080,4,819.76
ORD002600,PROD0003,3,619.83
ORD002601,PROD0113,2,976.72
ORD002601,PROD0028,5,385.1
ORD002602,PROD0034,2,22.42
ORD002603,PROD0078,1,277.08
ORD002603,PROD0049,4,1469.6
ORD002603,PROD0007,2,298.46
ORD002604,PROD0079,2,493.46
ORD002604,PROD0055,4,763.36
ORD002605,PROD0011,4,739.04
ORD002605,PROD0023,3,1374.12
ORD002605,PROD0018,3,961.14
ORD002605,PROD0098,5,1861.45
ORD002606,PROD0036,3,555.06
ORD002606,PROD0013,4,374.08
ORD002607,PROD0004,2,170.4
ORD002607,PROD0067,4,1621.8
ORD002608,PROD0106,4,228.24
ORD002608,PROD0060,1,365.96
ORD002608,PROD0088,4,942.48
ORD002609,PROD0030,5,2442.7
ORD002609,PROD0045,5,2068.1
ORD002609,PROD0087,3,348.06
ORD002610,PROD0056,1,404.51
ORD002610,PROD0083,3,783.0
ORD002610,PROD0063,2,589.3
ORD002611,PROD0024,1,341.35
ORD002611,PROD0026,1,452.55
ORD002611,PROD0021,1,162.75
ORD002611,PROD0107,2,929.36
ORD002612,PROD0067,4,1621.8
ORD002612,PROD0108,5,1119.6
ORD002613,PROD0029,4,413.84
ORD002613,PROD0025,3,225.0
ORD002613,PROD0051,5,2172.65
ORD002614,PROD0009,3,1057.02
ORD002614,PROD0043,4,473.72
ORD002614,PROD0082,5,2397.5
ORD002614,PROD0083,5,1305.0
ORD002615,PROD0093,5,704.65
ORD002616,PROD0045,5,2068.1
ORD002616,PROD0049,4,1469.6
ORD002616,PROD0071,5,1748.2
ORD002617,PROD0016,1,115.21
ORD002617,PROD0111,3,319.44
ORD002618,PROD0075,2,96.84
ORD002618,PROD0023,1,458.04
ORD002619,PROD0088,4,942.48
ORD002619,PROD0113,1,488.36
ORD002620,PROD0061,5,154.85
ORD002620,PROD0091,2,853.06
ORD002621,PROD0095,1,86.32
ORD002621,PROD0100,5,1949.9
ORD002621,PROD0011,3,554.28
ORD002621,PROD0033,3,224.97
ORD002622,PROD0111,5,532.4
ORD002622,PROD0120,1,428.01
ORD002622,PROD0013,3,280.56
ORD002622,PROD0100,5,1949.9
ORD002623,PROD0097,2,645.0
ORD002623,PROD0034,2,22.42
ORD002623,PROD0077,4,421.36
